Match ID,dbpedia_uid,forbes_uid,dbpedia_company,forbes_company,Similarity Score,dbpedia_fobes_uids
dbpedia_forbes_392,DBPedia_391,Forbes_677,Pulpe de vie,Republic Services,55,DBPedia_391Forbes_677
dbpedia_forbes_10511,DBPedia_10510,Forbes_1293,Interpark,Inter Rao,67,DBPedia_10510Forbes_1293
dbpedia_forbes_10266,DBPedia_10265,Forbes_371,Banner Bank,Danske Bank,73,DBPedia_10265Forbes_371
dbpedia_forbes_1768,DBPedia_1767,Forbes_773,Trustly,HAL Trust,62,DBPedia_1767Forbes_773
dbpedia_forbes_8548,DBPedia_8547,Forbes_1351,Smurfit Kappa,Smurfit Kappa Group,81,DBPedia_8547Forbes_1351
dbpedia_forbes_292,DBPedia_291,Forbes_474,Fuhu,Fujitsu,55,DBPedia_291Forbes_474
dbpedia_forbes_4705,DBPedia_4704,Forbes_901,Clough Group,Coles Group,70,DBPedia_4704Forbes_901
dbpedia_forbes_3696,DBPedia_3695,Forbes_1656,Epocrates,Rajesh Exports,61,DBPedia_3695Forbes_1656
dbpedia_forbes_6297,DBPedia_6296,Forbes_1823,In-N-Out Burger,Info Edge India,53,DBPedia_6296Forbes_1823
dbpedia_forbes_8678,DBPedia_8677,Forbes_1796,Líder,Lear,75,DBPedia_8677Forbes_1796
dbpedia_forbes_4015,DBPedia_4014,Forbes_901,Essel Group,Coles Group,73,DBPedia_4014Forbes_901
dbpedia_forbes_2192,DBPedia_2191,Forbes_269,Sunten,Centene,62,DBPedia_2191Forbes_269
dbpedia_forbes_4374,DBPedia_4373,Forbes_1546,Wallenius Wilhelmsen,Wheaton Precious Metals,51,DBPedia_4373Forbes_1546
dbpedia_forbes_1371,DBPedia_1370,Forbes_934,Subsea 7,Subaru,57,DBPedia_1370Forbes_934
dbpedia_forbes_5593,DBPedia_5592,Forbes_1935,Genzyme,Genmab,62,DBPedia_5592Forbes_1935
dbpedia_forbes_3623,DBPedia_3622,Forbes_1845,Morsam Fashions,JD Sports Fashion,69,DBPedia_3622Forbes_1845
dbpedia_forbes_1682,DBPedia_1681,Forbes_1856,Bruntwood,Toho Bank,56,DBPedia_1681Forbes_1856
dbpedia_forbes_7629,DBPedia_7628,Forbes_1631,Good Sam Enterprises,Clal Insurance Enterprises ,61,DBPedia_7628Forbes_1631
dbpedia_forbes_4405,DBPedia_4404,Forbes_92,Descartes Systems Group,Cisco Systems,61,DBPedia_4404Forbes_92
dbpedia_forbes_9385,DBPedia_9384,Forbes_672,Envestnet,Neste,71,DBPedia_9384Forbes_672
dbpedia_forbes_3987,DBPedia_3986,Forbes_1496,Nisshinbo Holdings,Vipshop Holdings,76,DBPedia_3986Forbes_1496
dbpedia_forbes_6791,DBPedia_6790,Forbes_756,WPP plc,WPP,60,DBPedia_6790Forbes_756
dbpedia_forbes_6587,DBPedia_6586,Forbes_709,The Navigator Company,The Mosaic Company,72,DBPedia_6586Forbes_709
dbpedia_forbes_10336,DBPedia_10335,Forbes_213,Wickes,Nike,60,DBPedia_10335Forbes_213
dbpedia_forbes_3634,DBPedia_3633,Forbes_678,Stater Bros.,Ross Stores,64,DBPedia_3633Forbes_678
dbpedia_forbes_4175,DBPedia_4174,Forbes_1511,Herbert Smith,Geberit,60,DBPedia_4174Forbes_1511
dbpedia_forbes_3686,DBPedia_3685,Forbes_594,Mobitel (Slovenia),Vedanta Limited,58,DBPedia_3685Forbes_594
dbpedia_forbes_1269,DBPedia_1268,Forbes_990,Scientifica,Centrica,74,DBPedia_1268Forbes_990
dbpedia_forbes_4035,DBPedia_4034,Forbes_180,E.ON UK,E.ON,73,DBPedia_4034Forbes_180
dbpedia_forbes_1283,DBPedia_1282,Forbes_874,De Havilland Australia,Asr Nederland,57,DBPedia_1282Forbes_874
dbpedia_forbes_5574,DBPedia_5573,Forbes_1893,SNS Reaal,Aareal Bank,60,DBPedia_5573Forbes_1893
dbpedia_forbes_10106,DBPedia_10105,Forbes_682,Citizens Development Business Finance,China Development Financial,66,DBPedia_10105Forbes_682
dbpedia_forbes_6026,DBPedia_6025,Forbes_1022,Federal Signal Corporation,iA Financial Corporation,72,DBPedia_6025Forbes_1022
dbpedia_forbes_5113,DBPedia_5112,Forbes_762,Manila Broadcasting Company,East Japan Railway,53,DBPedia_5112Forbes_762
dbpedia_forbes_4021,DBPedia_4020,Forbes_138,Nippon Light Metal,Itaú Unibanco Holding,53,DBPedia_4020Forbes_138
dbpedia_forbes_384,DBPedia_383,Forbes_1711,Line Corporation,Sumec Corporation,79,DBPedia_383Forbes_1711
dbpedia_forbes_8063,DBPedia_8062,Forbes_327,The Original Factory Shop,The Saudi National Bank,50,DBPedia_8062Forbes_327
dbpedia_forbes_6670,DBPedia_6669,Forbes_547,Cosalt,CSL,67,DBPedia_6669Forbes_547
dbpedia_forbes_4177,DBPedia_4176,Forbes_593,Manning & Napier,Parker-Hannifin,62,DBPedia_4176Forbes_593
dbpedia_forbes_8686,DBPedia_8685,Forbes_429,Madison Gas and Electric,Emerson Electric,65,DBPedia_8685Forbes_429
dbpedia_forbes_6792,DBPedia_6791,Forbes_1363,Brown and Company,Brown-Forman,69,DBPedia_6791Forbes_1363
dbpedia_forbes_8316,DBPedia_8315,Forbes_1164,Optical Cable Corporation,CJ Corporation,67,DBPedia_8315Forbes_1164
dbpedia_forbes_3566,DBPedia_3565,Forbes_765,Graña y Montero,Great Wall Motor ,60,DBPedia_3565Forbes_765
dbpedia_forbes_2582,DBPedia_2581,Forbes_1051,Anglian Water,Bankinter,64,DBPedia_2581Forbes_1051
dbpedia_forbes_5197,DBPedia_5196,Forbes_1640,TIP Trailer Services,World Fuel Services,56,DBPedia_5196Forbes_1640
dbpedia_forbes_7847,DBPedia_7846,Forbes_1220,Ayala Corporation,Carnival Corporation,81,DBPedia_7846Forbes_1220
dbpedia_forbes_10037,DBPedia_10036,Forbes_813,Unite Students,United Rentals,71,DBPedia_10036Forbes_813
dbpedia_forbes_5983,DBPedia_5982,Forbes_1813,Hellenic Republic Asset Development Fund,Electric Power Development,58,DBPedia_5982Forbes_1813
dbpedia_forbes_6606,DBPedia_6605,Forbes_1355,Stagecoach Group,Swatch Group,71,DBPedia_6605Forbes_1355
dbpedia_forbes_2972,DBPedia_2971,Forbes_1495,FoodFirst Global Restaurants,Marfrig Global Foods,62,DBPedia_2971Forbes_1495
dbpedia_forbes_657,DBPedia_656,Forbes_996,Arcos Dorados Holdings,AerCap Holdings,70,DBPedia_656Forbes_996
dbpedia_forbes_5659,DBPedia_5658,Forbes_757,Mecom Group,Omnicom Group,83,DBPedia_5658Forbes_757
dbpedia_forbes_7480,DBPedia_7479,Forbes_590,Hub International,Fosun International,83,DBPedia_7479Forbes_590
dbpedia_forbes_9607,DBPedia_9606,Forbes_994,Dun & Bradstreet,Yum! Brands,58,DBPedia_9606Forbes_994
dbpedia_forbes_10307,DBPedia_10306,Forbes_1530,TreeHouse Foods,US Foods,70,DBPedia_10306Forbes_1530
dbpedia_forbes_6433,DBPedia_6432,Forbes_594,Santos Limited,Vedanta Limited,76,DBPedia_6432Forbes_594
dbpedia_forbes_626,DBPedia_625,Forbes_815,APCO Worldwide,Otis Worldwide,79,DBPedia_625Forbes_815
dbpedia_forbes_1271,DBPedia_1270,Forbes_144,Bjørge,Enbridge,62,DBPedia_1270Forbes_144
dbpedia_forbes_493,DBPedia_492,Forbes_1671,Cerro Verde,Cerner,59,DBPedia_492Forbes_1671
dbpedia_forbes_10697,DBPedia_10696,Forbes_1576,Lorna Jane,Oriental Land,61,DBPedia_10696Forbes_1576
dbpedia_forbes_234,DBPedia_233,Forbes_1016,EirGrid,Legrand,57,DBPedia_233Forbes_1016
dbpedia_forbes_7987,DBPedia_7986,Forbes_941,JSW Group,WH Group ,82,DBPedia_7986Forbes_941
dbpedia_forbes_6623,DBPedia_6622,Forbes_1523,Mowi,Mondi,67,DBPedia_6622Forbes_1523
dbpedia_forbes_1898,DBPedia_1897,Forbes_1505,Teijin,VeriSign,57,DBPedia_1897Forbes_1505
dbpedia_forbes_1569,DBPedia_1568,Forbes_1286,Tsinghua Holdings,SG Holdings,79,DBPedia_1568Forbes_1286
dbpedia_forbes_7654,DBPedia_7653,Forbes_1759,Norma (supermarket),Avenue Supermarts,65,DBPedia_7653Forbes_1759
dbpedia_forbes_9336,DBPedia_9335,Forbes_315,Concho Resources,EOG Resources,76,DBPedia_9335Forbes_315
dbpedia_forbes_5852,DBPedia_5851,Forbes_505,Tuya Inc.,Intuit,57,DBPedia_5851Forbes_505
dbpedia_forbes_5530,DBPedia_5529,Forbes_262,Puget Sound Energy,Suncor Energy,65,DBPedia_5529Forbes_262
dbpedia_forbes_7139,DBPedia_7138,Forbes_1857,T-Systems,Veeva Systems,73,DBPedia_7138Forbes_1857
dbpedia_forbes_7247,DBPedia_7246,Forbes_490,I&M Bank Rwanda,Bank Mandiri,67,DBPedia_7246Forbes_490
dbpedia_forbes_9176,DBPedia_9175,Forbes_21,Pentosin,PetroChina,67,DBPedia_9175Forbes_21
dbpedia_forbes_4643,DBPedia_4642,Forbes_1523,Monitise,Mondi,62,DBPedia_4642Forbes_1523
dbpedia_forbes_9556,DBPedia_9555,Forbes_402,A1 Telekom Austria,Saudi Telecom,65,DBPedia_9555Forbes_402
dbpedia_forbes_9256,DBPedia_9255,Forbes_1789,Holiday Stationstores,Smoore International Holdings,60,DBPedia_9255Forbes_1789
dbpedia_forbes_8263,DBPedia_8262,Forbes_230,Littleton Coin Company,Southern Company,58,DBPedia_8262Forbes_230
dbpedia_forbes_6815,DBPedia_6814,Forbes_698,WSP Global,S&P Global,80,DBPedia_6814Forbes_698
dbpedia_forbes_8158,DBPedia_8157,Forbes_132,Just Born,US Bancorp,63,DBPedia_8157Forbes_132
dbpedia_forbes_2529,DBPedia_2528,Forbes_1312,NS Solutions,Skyworks Solutions,73,DBPedia_2528Forbes_1312
dbpedia_forbes_1442,DBPedia_1441,Forbes_261,Leupold & Stevens,Seven & I Holdings,58,DBPedia_1441Forbes_261
dbpedia_forbes_1355,DBPedia_1354,Forbes_87,Civmec,Merck & Co.,57,DBPedia_1354Forbes_87
dbpedia_forbes_8222,DBPedia_8221,Forbes_841,Kiwi Property Group,Jinke Property Group,82,DBPedia_8221Forbes_841
dbpedia_forbes_4284,DBPedia_4283,Forbes_153,Merit Energy Company,Deere & Company,73,DBPedia_4283Forbes_153
dbpedia_forbes_6380,DBPedia_6379,Forbes_153,Bic (company),Deere & Company,58,DBPedia_6379Forbes_153
dbpedia_forbes_2436,DBPedia_2435,Forbes_1035,Norrmejerier,Comerica,50,DBPedia_2435Forbes_1035
dbpedia_forbes_4975,DBPedia_4974,Forbes_1722,Fiat S.p.A.,Nexi S.p.A.,70,DBPedia_4974Forbes_1722
dbpedia_forbes_2868,DBPedia_2867,Forbes_489,Europcar,Pernod Ricard,57,DBPedia_2867Forbes_489
dbpedia_forbes_9756,DBPedia_9755,Forbes_978,Kerala Co-operative Milk Marketing Federation,China International Marine,51,DBPedia_9755Forbes_978
dbpedia_forbes_5481,DBPedia_5480,Forbes_771,Victor Canada,Fortis (Canada),69,DBPedia_5480Forbes_771
dbpedia_forbes_9027,DBPedia_9026,Forbes_1734,Zarco Exchange,Moscow Exchange,76,DBPedia_9026Forbes_1734
dbpedia_forbes_4169,DBPedia_4168,Forbes_562,DirectBuy,Best Buy,59,DBPedia_4168Forbes_562
dbpedia_forbes_1963,DBPedia_1962,Forbes_813,Broseley Estates Limited,United Rentals,53,DBPedia_1962Forbes_813
dbpedia_forbes_5001,DBPedia_5000,Forbes_1113,Intersect ENT,Beijing Enterprises,56,DBPedia_5000Forbes_1113
dbpedia_forbes_9547,DBPedia_9546,Forbes_951,W. A. G. Payment Solutions,Motorola Solutions,54,DBPedia_9546Forbes_951
dbpedia_forbes_8100,DBPedia_8099,Forbes_1354,Hochtief Concessions,Waste Connections,59,DBPedia_8099Forbes_1354
dbpedia_forbes_3008,DBPedia_3007,Forbes_1397,Jean Coutu Group,Wens Foodstuff Group,67,DBPedia_3007Forbes_1397
dbpedia_forbes_3047,DBPedia_3046,Forbes_153,KBR (company),Deere & Company,75,DBPedia_3046Forbes_153
dbpedia_forbes_6659,DBPedia_6658,Forbes_1111,GrainCorp,Credicorp,67,DBPedia_6658Forbes_1111
dbpedia_forbes_8719,DBPedia_8718,Forbes_1482,Banco de Crédito e Inversiones,BCI-Banco Credito,52,DBPedia_8718Forbes_1482
dbpedia_forbes_5932,DBPedia_5931,Forbes_1798,"HKN, Inc.",Korea Zinc,59,DBPedia_5931Forbes_1798
dbpedia_forbes_1051,DBPedia_1050,Forbes_12,O Boticário,Microsoft,53,DBPedia_1050Forbes_12
dbpedia_forbes_4312,DBPedia_4311,Forbes_1894,Superior Essex,Essex Property Trust,59,DBPedia_4311Forbes_1894
dbpedia_forbes_724,DBPedia_723,Forbes_135,Attabotics,Abbott Laboratories,62,DBPedia_723Forbes_135
dbpedia_forbes_5965,DBPedia_5964,Forbes_9,Nikko Ceramics,Bank of America,55,DBPedia_5964Forbes_9
dbpedia_forbes_6361,DBPedia_6360,Forbes_658,Original Penguin,Western Digital,52,DBPedia_6360Forbes_658
dbpedia_forbes_7209,DBPedia_7208,Forbes_254,Kraš,KKR,57,DBPedia_7208Forbes_254
dbpedia_forbes_2763,DBPedia_2762,Forbes_220,Travelgenio,Travelers,70,DBPedia_2762Forbes_220
dbpedia_forbes_6197,DBPedia_6196,Forbes_1086,Karl E. Brinkmann GmbH,Kuwait Finance House,49,DBPedia_6196Forbes_1086
dbpedia_forbes_3708,DBPedia_3707,Forbes_1658,D/S Norden,Sinotrans Ltd.,61,DBPedia_3707Forbes_1658
dbpedia_forbes_8663,DBPedia_8662,Forbes_566,Frost & Sullivan,Muyuan Foodstuff,53,DBPedia_8662Forbes_566
dbpedia_forbes_4650,DBPedia_4649,Forbes_666,Rádio e Televisão de Portugal,Edp-energias De Portugal,51,DBPedia_4649Forbes_666
dbpedia_forbes_8503,DBPedia_8502,Forbes_848,ContiGroup Companies,Compass Group,73,DBPedia_8502Forbes_848
dbpedia_forbes_3614,DBPedia_3613,Forbes_1521,Melco,Amerco,73,DBPedia_3613Forbes_1521
dbpedia_forbes_5863,DBPedia_5862,Forbes_210,Algenol,Amgen,67,DBPedia_5862Forbes_210
dbpedia_forbes_4889,DBPedia_4888,Forbes_1155,Data3,DaVita,73,DBPedia_4888Forbes_1155
dbpedia_forbes_4198,DBPedia_4197,Forbes_832,Hensley & Co.,CMS Energy,60,DBPedia_4197Forbes_832
dbpedia_forbes_10717,DBPedia_10716,Forbes_1951,Shōeisha,Steris,57,DBPedia_10716Forbes_1951
dbpedia_forbes_10540,DBPedia_10539,Forbes_761,ARM Cement Limited,Siam Cement,62,DBPedia_10539Forbes_761
dbpedia_forbes_10074,DBPedia_10073,Forbes_1220,Convera Corporation,Carnival Corporation,82,DBPedia_10073Forbes_1220
dbpedia_forbes_7042,DBPedia_7041,Forbes_195,Aster DM Healthcare,HCA Healthcare,73,DBPedia_7041Forbes_195
dbpedia_forbes_10043,DBPedia_10042,Forbes_100,United Devices,United Parcel Service,69,DBPedia_10042Forbes_100
dbpedia_forbes_439,DBPedia_438,Forbes_1164,Acme United Corporation,CJ Corporation,70,DBPedia_438Forbes_1164
dbpedia_forbes_9630,DBPedia_9629,Forbes_1117,Fincantieri,Finatis,67,DBPedia_9629Forbes_1117
dbpedia_forbes_7726,DBPedia_7725,Forbes_1172,CJ Entertainment,Caesars Entertainment,81,DBPedia_7725Forbes_1172
dbpedia_forbes_4160,DBPedia_4159,Forbes_1953,Sumo Logic,XPO Logistics,61,DBPedia_4159Forbes_1953
dbpedia_forbes_4062,DBPedia_4061,Forbes_432,Federal-Mogul,General Mills,62,DBPedia_4061Forbes_432
dbpedia_forbes_1121,DBPedia_1120,Forbes_627,IMEC,Nidec,67,DBPedia_1120Forbes_627
dbpedia_forbes_3527,DBPedia_3526,Forbes_1948,Yuyuan Tourist Mart,Shanghai Yuyuan Tourist Mart,81,DBPedia_3526Forbes_1948
dbpedia_forbes_8073,DBPedia_8072,Forbes_1558,Etihad Airways,All Nippon Airways,56,DBPedia_8072Forbes_1558
dbpedia_forbes_8804,DBPedia_8803,Forbes_1282,UOA Group,Olam Group,84,DBPedia_8803Forbes_1282
dbpedia_forbes_1855,DBPedia_1854,Forbes_709,Padma Oil Company,The Mosaic Company,63,DBPedia_1854Forbes_709
dbpedia_forbes_7471,DBPedia_7470,Forbes_1352,Norwegian News Agency,Xinjiang Daqo New Energy,58,DBPedia_7470Forbes_1352
dbpedia_forbes_9042,DBPedia_9041,Forbes_411,Planar Systems,BAE Systems,72,DBPedia_9041Forbes_411
dbpedia_forbes_3229,DBPedia_3228,Forbes_1524,"Shook, Hardy & Bacon",Halyk Bank,59,DBPedia_3228Forbes_1524
dbpedia_forbes_4811,DBPedia_4810,Forbes_1798,Toho Zinc,Korea Zinc,63,DBPedia_4810Forbes_1798
dbpedia_forbes_3959,DBPedia_3958,Forbes_658,Edinburgh Woollen Mill,Western Digital,49,DBPedia_3958Forbes_658
dbpedia_forbes_10443,DBPedia_10442,Forbes_686,Festo,Ferguson,62,DBPedia_10442Forbes_686
dbpedia_forbes_5366,DBPedia_5365,Forbes_1711,Public Power Corporation,Sumec Corporation,68,DBPedia_5365Forbes_1711
dbpedia_forbes_5093,DBPedia_5092,Forbes_735,Polsinelli,SingTel,59,DBPedia_5092Forbes_735
dbpedia_forbes_5473,DBPedia_5472,Forbes_550,Hublot,Kubota,67,DBPedia_5472Forbes_550
dbpedia_forbes_4161,DBPedia_4160,Forbes_1571,SupportSave,Fortive,56,DBPedia_4160Forbes_1571
dbpedia_forbes_4074,DBPedia_4073,Forbes_838,Arnold Laver,Naver,59,DBPedia_4073Forbes_838
dbpedia_forbes_1557,DBPedia_1556,Forbes_990,Acer Inc.,Centrica,62,DBPedia_1556Forbes_990
dbpedia_forbes_3057,DBPedia_3056,Forbes_590,Pointer Telocation,Fosun International,59,DBPedia_3056Forbes_590
dbpedia_forbes_9615,DBPedia_9614,Forbes_991,Dubai Bank Kenya,Dubai Islamic Bank,71,DBPedia_9614Forbes_991
dbpedia_forbes_5646,DBPedia_5645,Forbes_1231,NKT A/S,Santos,62,DBPedia_5645Forbes_1231
dbpedia_forbes_7515,DBPedia_7514,Forbes_328,Remo,Richemont,62,DBPedia_7514Forbes_328
dbpedia_forbes_9110,DBPedia_9109,Forbes_180,OGK-1,E.ON,44,DBPedia_9109Forbes_180
dbpedia_forbes_4996,DBPedia_4995,Forbes_1509,Super-Pharm,JM Smucker,57,DBPedia_4995Forbes_1509
dbpedia_forbes_1240,DBPedia_1239,Forbes_589,Bernina International,Baxter International,83,DBPedia_1239Forbes_589
dbpedia_forbes_262,DBPedia_261,Forbes_1282,Malcolm Group,Olam Group,78,DBPedia_261Forbes_1282
dbpedia_forbes_9152,DBPedia_9151,Forbes_1230,Yancoal,Alcoa,67,DBPedia_9151Forbes_1230
dbpedia_forbes_7439,DBPedia_7438,Forbes_1577,DAPD News Agency,News Corp,56,DBPedia_7438Forbes_1577
dbpedia_forbes_70,DBPedia_69,Forbes_386,Constant Contact,Tata Consultancy Services,59,DBPedia_69Forbes_386
dbpedia_forbes_6326,DBPedia_6325,Forbes_959,Optiva,Aptiv,73,DBPedia_6325Forbes_959
dbpedia_forbes_5233,DBPedia_5232,Forbes_1133,Secora,Scor,80,DBPedia_5232Forbes_1133
dbpedia_forbes_3217,DBPedia_3216,Forbes_593,Mieschke Hofmann und Partner,Parker-Hannifin,51,DBPedia_3216Forbes_593
dbpedia_forbes_6920,DBPedia_6919,Forbes_526,Hayleys,Thales,77,DBPedia_6919Forbes_526
dbpedia_forbes_3902,DBPedia_3901,Forbes_1188,Hela Apparel Holdings,Alpha Dhabi Holding,70,DBPedia_3901Forbes_1188
dbpedia_forbes_9745,DBPedia_9744,Forbes_1711,KEMET Corporation,Sumec Corporation,82,DBPedia_9744Forbes_1711
dbpedia_forbes_712,DBPedia_711,Forbes_1164,PKB Corporation,CJ Corporation,76,DBPedia_711Forbes_1164
dbpedia_forbes_3027,DBPedia_3026,Forbes_844,Haskell Manufacturing Company,The Hershey Company,54,DBPedia_3026Forbes_844
dbpedia_forbes_9233,DBPedia_9232,Forbes_884,Milbank,Isbank,77,DBPedia_9232Forbes_884
dbpedia_forbes_4342,DBPedia_4341,Forbes_1995,Paperchase,Aperam,62,DBPedia_4341Forbes_1995
dbpedia_forbes_4419,DBPedia_4418,Forbes_118,Valmet,Vale,80,DBPedia_4418Forbes_118
dbpedia_forbes_10621,DBPedia_10620,Forbes_1409,IRISL Group,RTL Group,80,DBPedia_10620Forbes_1409
dbpedia_forbes_3695,DBPedia_3694,Forbes_1354,SNCF Connect,Waste Connections,62,DBPedia_3694Forbes_1354
dbpedia_forbes_5745,DBPedia_5744,Forbes_1453,Acorda Therapeutics,Adani Enterprises,56,DBPedia_5744Forbes_1453
dbpedia_forbes_3405,DBPedia_3404,Forbes_454,Vice Media,MediaTek,67,DBPedia_3404Forbes_454
dbpedia_forbes_3468,DBPedia_3467,Forbes_1917,Pret a Manger,Ares Management,64,DBPedia_3467Forbes_1917
dbpedia_forbes_3545,DBPedia_3544,Forbes_965,Smithfield Foods,Hormel Foods,64,DBPedia_3544Forbes_965
dbpedia_forbes_3772,DBPedia_3771,Forbes_265,Danisco,Denso,67,DBPedia_3771Forbes_265
dbpedia_forbes_1663,DBPedia_1662,Forbes_1744,DPR Construction,Daito Trust Construction,75,DBPedia_1662Forbes_1744
dbpedia_forbes_1084,DBPedia_1083,Forbes_1230,Nalco Water,Alcoa,62,DBPedia_1083Forbes_1230
dbpedia_forbes_3195,DBPedia_3194,Forbes_1238,Impinj,Illumina,57,DBPedia_3194Forbes_1238
dbpedia_forbes_6622,DBPedia_6621,Forbes_52,Goa Carbon Limited,TD Bank Group,52,DBPedia_6621Forbes_52
dbpedia_forbes_10045,DBPedia_10044,Forbes_1528,Virgin Media,Virgin Money UK,67,DBPedia_10044Forbes_1528
dbpedia_forbes_5309,DBPedia_5308,Forbes_780,Kofola,KLA,67,DBPedia_5308Forbes_780
dbpedia_forbes_1684,DBPedia_1683,Forbes_169,CSAV,SAP,57,DBPedia_1683Forbes_169
dbpedia_forbes_9870,DBPedia_9869,Forbes_16,Seadrill,Shell,62,DBPedia_9869Forbes_16
dbpedia_forbes_179,DBPedia_178,Forbes_100,"Beitragsservice von ARD, ZDF und Deutschlandradio",United Parcel Service,41,DBPedia_178Forbes_100
dbpedia_forbes_1813,DBPedia_1812,Forbes_894,Ferrovienord,Ferrovial,67,DBPedia_1812Forbes_894
dbpedia_forbes_10149,DBPedia_10148,Forbes_1711,Futaba Corporation,Sumec Corporation,74,DBPedia_10148Forbes_1711
dbpedia_forbes_1753,DBPedia_1752,Forbes_777,Friends Life Group,Everest Re Group,65,DBPedia_1752Forbes_777
dbpedia_forbes_980,DBPedia_979,Forbes_1499,Knight-Swift,Sinotruk Hong Kong,47,DBPedia_979Forbes_1499
dbpedia_forbes_9775,DBPedia_9774,Forbes_59,Taiwan Cement,Taiwan Semiconductor,67,DBPedia_9774Forbes_59
dbpedia_forbes_8427,DBPedia_8426,Forbes_829,Holy Family Memorial,Mega Financial Holding,57,DBPedia_8426Forbes_829
dbpedia_forbes_10103,DBPedia_10102,Forbes_1817,Russ's Market,Sartorius,55,DBPedia_10102Forbes_1817
dbpedia_forbes_10208,DBPedia_10207,Forbes_544,Lookers,Loews,67,DBPedia_10207Forbes_544
dbpedia_forbes_3683,DBPedia_3682,Forbes_1821,Ryman,Prysmian,77,DBPedia_3682Forbes_1821
dbpedia_forbes_6591,DBPedia_6590,Forbes_1432,Stock Spirits,Epiroc,53,DBPedia_6590Forbes_1432
dbpedia_forbes_9102,DBPedia_9101,Forbes_187,MindGeek,Linde,62,DBPedia_9101Forbes_187
dbpedia_forbes_827,DBPedia_826,Forbes_1841,Jidong Cement,Dangote Cement,74,DBPedia_826Forbes_1841
dbpedia_forbes_3062,DBPedia_3061,Forbes_1044,Syngenta,TD SYNNEX,59,DBPedia_3061Forbes_1044
dbpedia_forbes_5245,DBPedia_5244,Forbes_153,Krka (company),Deere & Company,72,DBPedia_5244Forbes_153
dbpedia_forbes_7351,DBPedia_7350,Forbes_621,Yeo Hiap Seng,China Steel,58,DBPedia_7350Forbes_621
dbpedia_forbes_6401,DBPedia_6400,Forbes_819,Patriot Transportation,Yang Ming Marine Transport,62,DBPedia_6400Forbes_819
dbpedia_forbes_1315,DBPedia_1314,Forbes_44,QuestBack,Softbank,59,DBPedia_1314Forbes_44
dbpedia_forbes_5678,DBPedia_5677,Forbes_332,Denton Wilde Sapte,Nippon Steel ,53,DBPedia_5677Forbes_332
dbpedia_forbes_6810,DBPedia_6809,Forbes_48,Adani Group,AXA Group,80,DBPedia_6809Forbes_48
dbpedia_forbes_1146,DBPedia_1145,Forbes_1826,Icelandair,ICON (Ireland),64,DBPedia_1145Forbes_1826
dbpedia_forbes_6672,DBPedia_6671,Forbes_678,Lok'nStore,Ross Stores,67,DBPedia_6671Forbes_678
dbpedia_forbes_7623,DBPedia_7622,Forbes_889,Electro Rent,Renesas Electronics,71,DBPedia_7622Forbes_889
dbpedia_forbes_5023,DBPedia_5022,Forbes_1711,Green Dot Corporation,Sumec Corporation,68,DBPedia_5022Forbes_1711
dbpedia_forbes_1486,DBPedia_1485,Forbes_1711,Mitre Corporation,Sumec Corporation,82,DBPedia_1485Forbes_1711
dbpedia_forbes_9361,DBPedia_9360,Forbes_219,Salem Media Group,Midea Group,64,DBPedia_9360Forbes_219
dbpedia_forbes_2817,DBPedia_2816,Forbes_3,Bangladesh Submarine Cable Company Limited,Saudi Arabian Oil Company (Saudi Aramco),50,DBPedia_2816Forbes_3
dbpedia_forbes_1980,DBPedia_1979,Forbes_986,Novant Health,Tenet Healthcare,62,DBPedia_1979Forbes_986
dbpedia_forbes_2535,DBPedia_2534,Forbes_775,Appen (company),Baker Hughes Company,61,DBPedia_2534Forbes_775
dbpedia_forbes_7940,DBPedia_7939,Forbes_160,Dunelm Group,Generali Group,69,DBPedia_7939Forbes_160
dbpedia_forbes_4795,DBPedia_4794,Forbes_926,A&W (Canada),Canara Bank,67,DBPedia_4794Forbes_926
dbpedia_forbes_655,DBPedia_654,Forbes_1614,IronSource,NiSource,78,DBPedia_654Forbes_1614
dbpedia_forbes_796,DBPedia_795,Forbes_507,Outback Steakhouse,Erste Group Bank,53,DBPedia_795Forbes_507
dbpedia_forbes_7744,DBPedia_7743,Forbes_774,BTG Pactual,Banco Btg Pactual,79,DBPedia_7743Forbes_774
dbpedia_forbes_5555,DBPedia_5554,Forbes_1239,MorphoSys,Synopsys,59,DBPedia_5554Forbes_1239
dbpedia_forbes_3805,DBPedia_3804,Forbes_155,Barclays Wealth,Barclays,70,DBPedia_3804Forbes_155
dbpedia_forbes_2968,DBPedia_2967,Forbes_1645,Amann & Söhne,Shinsei Bank,64,DBPedia_2967Forbes_1645
dbpedia_forbes_9822,DBPedia_9821,Forbes_1685,Ultracargo,STRABAG,59,DBPedia_9821Forbes_1685
dbpedia_forbes_2720,DBPedia_2719,Forbes_728,Tritax Big Box REIT,Digital Realty Trust,51,DBPedia_2719Forbes_728
dbpedia_forbes_7334,DBPedia_7333,Forbes_802,Permasteelisa,US Steel,57,DBPedia_7333Forbes_802
dbpedia_forbes_8818,DBPedia_8817,Forbes_1015,Washington Prime Group,Yango Group,61,DBPedia_8817Forbes_1015
dbpedia_forbes_2832,DBPedia_2831,Forbes_527,BurgerFuel,Bouygues,56,DBPedia_2831Forbes_527
dbpedia_forbes_5369,DBPedia_5368,Forbes_1887,Big Lots,Grupa LOTOS,63,DBPedia_5368Forbes_1887
