Match ID,dbpedia_uid,sbti_uid,dbpedia_company,sbti_company,Similarity Score,dbpedia_sbti_uids
dbpedia_sbti_8645,DBPedia_8644,SBTI_1385,Mabe (company),Deere & Company,72,DBPedia_8644SBTI_1385
dbpedia_sbti_7781,DBPedia_7780,SBTI_3287,Aliansce Shopping Centers,"LOTTE SHOPPING Co., Ltd.",57,DBPedia_7780SBTI_3287
dbpedia_sbti_9050,DBPedia_9049,SBTI_1248,Pivotal Software,Coupa Software,73,DBPedia_9049SBTI_1248
dbpedia_sbti_585,DBPedia_584,SBTI_718,Western Family Foods,BKI foods a/s,61,DBPedia_584SBTI_718
dbpedia_sbti_8455,DBPedia_8454,SBTI_808,Rodizio Grill,Brillio,60,DBPedia_8454SBTI_808
dbpedia_sbti_17,DBPedia_16,SBTI_472,Carnival Corporation & plc,Atlassian Corporation Plc,73,DBPedia_16SBTI_472
dbpedia_sbti_5805,DBPedia_5804,SBTI_1228,TigerLogic,CoreLogic,63,DBPedia_5804SBTI_1228
dbpedia_sbti_2588,DBPedia_2587,SBTI_4879,Smartrac,SigmaRoc,62,DBPedia_2587SBTI_4879
dbpedia_sbti_6726,DBPedia_6725,SBTI_5775,DFCC Bank,vdk bank,71,DBPedia_6725SBTI_5775
dbpedia_sbti_2402,DBPedia_2401,SBTI_1164,Mastek,Comcast,62,DBPedia_2401SBTI_1164
dbpedia_sbti_559,DBPedia_558,SBTI_928,Alliance Holdings Limited,Capri Holdings Limited,81,DBPedia_558SBTI_928
dbpedia_sbti_6870,DBPedia_6869,SBTI_3872,HNTB,NNIT,50,DBPedia_6869SBTI_3872
dbpedia_sbti_6082,DBPedia_6081,SBTI_536,First Community Bank,Axis Communications AB,62,DBPedia_6081SBTI_536
dbpedia_sbti_529,DBPedia_528,SBTI_107,Traidcraft,"ADTRAN, Inc.",50,DBPedia_528SBTI_107
dbpedia_sbti_959,DBPedia_958,SBTI_3512,Mercedes-Benz Group,Mercedes-Benz AG,74,DBPedia_958SBTI_3512
dbpedia_sbti_8914,DBPedia_8913,SBTI_2345,Hankook Tire,"Hankook Tire & Technology Co., Ltd.",57,DBPedia_8913SBTI_2345
dbpedia_sbti_3823,DBPedia_3822,SBTI_5946,West Fraser Timber,West Fraser Timber Co. Ltd,84,DBPedia_3822SBTI_5946
dbpedia_sbti_7405,DBPedia_7404,SBTI_638,Bell Canada,BELFOR Canada Inc.,71,DBPedia_7404SBTI_638
dbpedia_sbti_7381,DBPedia_7380,SBTI_4186,PepsiCo,"PepsiCo, Inc.",78,DBPedia_7380SBTI_4186
dbpedia_sbti_10660,DBPedia_10659,SBTI_3206,Ocado,Leonardo,62,DBPedia_10659SBTI_3206
dbpedia_sbti_3824,DBPedia_3823,SBTI_1348,Dräxlmaier Group,Danieli Group,71,DBPedia_3823SBTI_1348
dbpedia_sbti_9083,DBPedia_9082,SBTI_3563,Kinross Gold,Migros Group,58,DBPedia_9082SBTI_3563
dbpedia_sbti_5865,DBPedia_5864,SBTI_1932,Vroom (company),Ford Motor Company,71,DBPedia_5864SBTI_1932
dbpedia_sbti_2629,DBPedia_2628,SBTI_480,Mango (retailer),Auchan Retail,67,DBPedia_2628SBTI_480
dbpedia_sbti_7246,DBPedia_7245,SBTI_5119,RTV Studio B,"STUDIO ONION CO., Ltd.",58,DBPedia_7245SBTI_5119
dbpedia_sbti_2797,DBPedia_2796,SBTI_5848,Wiley Rein,Virgin Wines,64,DBPedia_2796SBTI_5848
dbpedia_sbti_7230,DBPedia_7229,SBTI_1883,RBC Capital Markets,First Capital REIT,65,DBPedia_7229SBTI_1883
dbpedia_sbti_5882,DBPedia_5881,SBTI_861,Broad Group,BURGO GROUP,82,DBPedia_5881SBTI_861
dbpedia_sbti_5983,DBPedia_5982,SBTI_316,Hellenic Republic Asset Development Fund,"ANHUI LEOCH RENEWABLE ENERGY DEVELOPMENT CO., LTD.",55,DBPedia_5982SBTI_316
dbpedia_sbti_7363,DBPedia_7362,SBTI_1602,Colombo Dockyard,Edgard & Cooper,55,DBPedia_7362SBTI_1602
dbpedia_sbti_3136,DBPedia_3135,SBTI_399,IHeartMedia,Artelia,67,DBPedia_3135SBTI_399
dbpedia_sbti_1510,DBPedia_1509,SBTI_5054,SHV Holdings,Stahl Holdings B.V.,80,DBPedia_1509SBTI_5054
dbpedia_sbti_8151,DBPedia_8150,SBTI_43,Cobbetts,Abbott,57,DBPedia_8150SBTI_43
dbpedia_sbti_5874,DBPedia_5873,SBTI_313,Adbri,ANDRITZ,67,DBPedia_5873SBTI_313
dbpedia_sbti_7146,DBPedia_7145,SBTI_1350,Economic and Social Research Institute,Danish Technological Institute,62,DBPedia_7145SBTI_1350
dbpedia_sbti_3879,DBPedia_3878,SBTI_4939,Western Savings and Loan,Slaughter and May,59,DBPedia_3878SBTI_4939
dbpedia_sbti_8404,DBPedia_8403,SBTI_3566,Maspex,Milarex,62,DBPedia_8403SBTI_3566
dbpedia_sbti_7025,DBPedia_7024,SBTI_2428,Heritage Oil,HERIGE,67,DBPedia_7024SBTI_2428
dbpedia_sbti_9856,DBPedia_9855,SBTI_441,Netsmart Technologies,ASM Technologies,81,DBPedia_9855SBTI_441
dbpedia_sbti_628,DBPedia_627,SBTI_4156,Harmons,Parsons,71,DBPedia_627SBTI_4156
dbpedia_sbti_2172,DBPedia_2171,SBTI_808,Millicom,Brillio,67,DBPedia_2171SBTI_808
dbpedia_sbti_2561,DBPedia_2560,SBTI_5135,Electro Scientific Industries,"Sumitomo Electric Industries, Ltd.",69,DBPedia_2560SBTI_5135
dbpedia_sbti_3495,DBPedia_3494,SBTI_6113,Interwetten,Zen Internet Ltd,74,DBPedia_3494SBTI_6113
dbpedia_sbti_3902,DBPedia_3901,SBTI_405,Hela Apparel Holdings,Artwell Holdings Ltd,68,DBPedia_3901SBTI_405
dbpedia_sbti_6342,DBPedia_6341,SBTI_3821,Nextiva,NEXTEAM,71,DBPedia_6341SBTI_3821
dbpedia_sbti_10536,DBPedia_10535,SBTI_1121,Ceylinco Insurance,ClinChoice Inc.,62,DBPedia_10535SBTI_1121
dbpedia_sbti_3222,DBPedia_3221,SBTI_3633,R-kioski,Moleskine SRL,57,DBPedia_3221SBTI_3633
dbpedia_sbti_8547,DBPedia_8546,SBTI_3566,ModivCare,Milarex,62,DBPedia_8546SBTI_3566
dbpedia_sbti_1206,DBPedia_1205,SBTI_2982,Uganda Electricity Generation Company Limited,Kenya Electricity Generating Company PLC,73,DBPedia_1205SBTI_2982
dbpedia_sbti_3854,DBPedia_3853,SBTI_736,Bank of Ningbo,BNG Bank,64,DBPedia_3853SBTI_736
dbpedia_sbti_2180,DBPedia_2179,SBTI_4966,Sofa.com,SoftBank Corp.,67,DBPedia_2179SBTI_4966
dbpedia_sbti_10381,DBPedia_10380,SBTI_162,Airbnb,"Airbnb, Inc",75,DBPedia_10380SBTI_162
dbpedia_sbti_7764,DBPedia_7763,SBTI_809,CCB Brasil,Brillio LLC,57,DBPedia_7763SBTI_809
dbpedia_sbti_2045,DBPedia_2044,SBTI_3888,Mitsubishi Research Institute,"Nomura Research Institute, Ltd.",72,DBPedia_2044SBTI_3888
dbpedia_sbti_6427,DBPedia_6426,SBTI_4200,Pets at Home,Pets at Home Group,80,DBPedia_6426SBTI_4200
dbpedia_sbti_197,DBPedia_196,SBTI_2055,Bede Gaming,Gamuda Berhad,58,DBPedia_196SBTI_2055
dbpedia_sbti_10175,DBPedia_10174,SBTI_1161,N1 (company),Comany Inc.,80,DBPedia_10174SBTI_1161
dbpedia_sbti_6599,DBPedia_6598,SBTI_1773,SBB Cargo,EV Cargo,71,DBPedia_6598SBTI_1773
dbpedia_sbti_6485,DBPedia_6484,SBTI_1473,Likewize,Direct Wines,50,DBPedia_6484SBTI_1473
dbpedia_sbti_2403,DBPedia_2402,SBTI_347,Pet Supplies Plus,"Applus Services, S.A",56,DBPedia_2402SBTI_347
dbpedia_sbti_9280,DBPedia_9279,SBTI_1279,Ritek,CRITEO,73,DBPedia_9279SBTI_1279
dbpedia_sbti_1143,DBPedia_1142,SBTI_2722,Inktomi,Intuit,62,DBPedia_1142SBTI_2722
dbpedia_sbti_1155,DBPedia_1154,SBTI_2982,Saudi Electricity Company,Kenya Electricity Generating Company PLC,68,DBPedia_1154SBTI_2982
dbpedia_sbti_3807,DBPedia_3806,SBTI_475,Waitrose,Atos SE,67,DBPedia_3806SBTI_475
dbpedia_sbti_8573,DBPedia_8572,SBTI_1135,SSQ Insurance,CNP Assurances,59,DBPedia_8572SBTI_1135
dbpedia_sbti_8182,DBPedia_8181,SBTI_3498,Imlek a.d.,MEKO AB,62,DBPedia_8181SBTI_3498
dbpedia_sbti_3647,DBPedia_3646,SBTI_2333,Mad Catz,Hamada Co,59,DBPedia_3646SBTI_2333
dbpedia_sbti_9415,DBPedia_9414,SBTI_4068,Giochi Preziosi,ORIX JREIT Inc.,55,DBPedia_9414SBTI_4068
dbpedia_sbti_2284,DBPedia_2283,SBTI_4844,Rockwell Medical,SHL Medical,67,DBPedia_2283SBTI_4844
dbpedia_sbti_1822,DBPedia_1821,SBTI_4546,Fisher Communications,Rogers Communications Inc.,78,DBPedia_1821SBTI_4546
dbpedia_sbti_3049,DBPedia_3048,SBTI_6101,Lazard,Zai Lab,62,DBPedia_3048SBTI_6101
dbpedia_sbti_10471,DBPedia_10470,SBTI_5847,Outfront Media,Virgin Media O2,62,DBPedia_10470SBTI_5847
dbpedia_sbti_4906,DBPedia_4905,SBTI_5376,The Carlyle Group,The Carey Group Ltd,78,DBPedia_4905SBTI_5376
dbpedia_sbti_1650,DBPedia_1649,SBTI_278,TravelCenters of America,America Fujikura Ltd.,59,DBPedia_1649SBTI_278
dbpedia_sbti_654,DBPedia_653,SBTI_2366,Hasbro,"Hasbro, Inc.",75,DBPedia_653SBTI_2366
dbpedia_sbti_1656,DBPedia_1655,SBTI_107,Adtranz,"ADTRAN, Inc.",71,DBPedia_1655SBTI_107
dbpedia_sbti_7351,DBPedia_7350,SBTI_2740,Yeo Hiap Seng,Ipsen SA,57,DBPedia_7350SBTI_2740
dbpedia_sbti_5806,DBPedia_5805,SBTI_2234,UPC Romania,Grolman Group,67,DBPedia_5805SBTI_2234
dbpedia_sbti_9531,DBPedia_9530,SBTI_2777,TransUnion,Itransition,76,DBPedia_9530SBTI_2777
dbpedia_sbti_704,DBPedia_703,SBTI_489,Arotech Corporation,AUO Corporation,82,DBPedia_703SBTI_489
dbpedia_sbti_6156,DBPedia_6155,SBTI_2938,Katjes International,Kartikeya International,84,DBPedia_6155SBTI_2938
dbpedia_sbti_9230,DBPedia_9229,SBTI_93,Basilea Pharmaceutica,Addeira Pharmaceuticals AB,77,DBPedia_9229SBTI_93
dbpedia_sbti_7549,DBPedia_7548,SBTI_2458,MTY Food Group,Hilton Food Group,77,DBPedia_7548SBTI_2458
dbpedia_sbti_10589,DBPedia_10588,SBTI_3156,Dorothy Lane Market,Landmark Group,61,DBPedia_10588SBTI_3156
dbpedia_sbti_5468,DBPedia_5467,SBTI_3439,Samart Group,Match Group,78,DBPedia_5467SBTI_3439
dbpedia_sbti_7350,DBPedia_7349,SBTI_6005,Woodruff (company),Wood Life Company,73,DBPedia_7349SBTI_6005
dbpedia_sbti_9497,DBPedia_9496,SBTI_555,Backblaze,Back Market,60,DBPedia_9496SBTI_555
dbpedia_sbti_8668,DBPedia_8667,SBTI_5395,New Belgium Brewing Company,The Fine Bedding Company,63,DBPedia_8667SBTI_5395
dbpedia_sbti_4052,DBPedia_4051,SBTI_2901,Nissan Chemical Corporation,Juzen Chemical Corporation,83,DBPedia_4051SBTI_2901
dbpedia_sbti_7872,DBPedia_7871,SBTI_582,Avianca Brasil,Banco do Brasil S.A.,67,DBPedia_7871SBTI_582
dbpedia_sbti_2444,DBPedia_2443,SBTI_952,Carmeuse,Carmo A/S,59,DBPedia_2443SBTI_952
dbpedia_sbti_10350,DBPedia_10349,SBTI_4066,Lockheed Martin Orincon,Orion Corporation,55,DBPedia_10349SBTI_4066
dbpedia_sbti_843,DBPedia_842,SBTI_201,Latvijas Balzams,Alfa Laval AB,62,DBPedia_842SBTI_201
dbpedia_sbti_8893,DBPedia_8892,SBTI_5088,PEB Steel,STHREE PLC,63,DBPedia_8892SBTI_5088
dbpedia_sbti_839,DBPedia_838,SBTI_2432,Heritage Home Group,Hero Group,69,DBPedia_838SBTI_2432
dbpedia_sbti_2811,DBPedia_2810,SBTI_494,American Broadcasting-Paramount Theatres,Australian Broadcasting Corporation,64,DBPedia_2810SBTI_494
dbpedia_sbti_2597,DBPedia_2596,SBTI_4923,Sibirtelecom,SK Telecom,73,DBPedia_2596SBTI_4923
dbpedia_sbti_1796,DBPedia_1795,SBTI_1001,Ionis Pharmaceuticals,Centrient Pharmaceuticals,78,DBPedia_1795SBTI_1001
dbpedia_sbti_4017,DBPedia_4016,SBTI_4107,Ford's Garage,Oxford PharmaGenesis,67,DBPedia_4016SBTI_4107
dbpedia_sbti_9742,DBPedia_9741,SBTI_1227,Chopard,CORDM,67,DBPedia_9741SBTI_1227
dbpedia_sbti_6781,DBPedia_6780,SBTI_39,Tsingtao Brewery,AB Tingstad Papper,59,DBPedia_6780SBTI_39
dbpedia_sbti_7421,DBPedia_7420,SBTI_5802,Varonis Systems,Vestas Wind Systems,65,DBPedia_7420SBTI_5802
dbpedia_sbti_4462,DBPedia_4461,SBTI_2778,Interxion,"Itron, inc.",67,DBPedia_4461SBTI_2778
dbpedia_sbti_2040,DBPedia_2039,SBTI_2968,Keepmoat,Keepmoat Homes,73,DBPedia_2039SBTI_2968
dbpedia_sbti_7710,DBPedia_7709,SBTI_4616,Nabeya Bi-tech Kaisha,Sahashi Tokushuko Kabushikigaisha,52,DBPedia_7709SBTI_4616
dbpedia_sbti_6415,DBPedia_6414,SBTI_1866,Beretta Holding,FGV Holdings Berhad,71,DBPedia_6414SBTI_1866
dbpedia_sbti_7470,DBPedia_7469,SBTI_4105,Dow Corning,Owens Corning,83,DBPedia_7469SBTI_4105
dbpedia_sbti_10712,DBPedia_10711,SBTI_71,SJ Berwin,"Acerinox,S.A.",57,DBPedia_10711SBTI_71
dbpedia_sbti_2534,DBPedia_2533,SBTI_5352,Nabtesco,Tesco,77,DBPedia_2533SBTI_5352
dbpedia_sbti_7139,DBPedia_7138,SBTI_447,T-Systems,ASSYSTEM,71,DBPedia_7138SBTI_447
dbpedia_sbti_7900,DBPedia_7899,SBTI_4915,Asseco,Sitecom AS,75,DBPedia_7899SBTI_4915
dbpedia_sbti_6524,DBPedia_6523,SBTI_1625,Mattress Firm,Einar Mattsson AB,60,DBPedia_6523SBTI_1625
dbpedia_sbti_8999,DBPedia_8998,SBTI_4011,Lamy,Olam,75,DBPedia_8998SBTI_4011
dbpedia_sbti_6064,DBPedia_6063,SBTI_918,PAETEC Holding Corp.,CAP HOLDING SpA,76,DBPedia_6063SBTI_918
dbpedia_sbti_9877,DBPedia_9876,SBTI_2361,Shane Company,Harris Tea Company,71,DBPedia_9876SBTI_2361
dbpedia_sbti_7809,DBPedia_7808,SBTI_4657,Tianyin Pharmaceutical,"Santen Pharmaceutical Co., Ltd",72,DBPedia_7808SBTI_4657
dbpedia_sbti_6906,DBPedia_6905,SBTI_1659,Stiebel Eltron,Elma Electronic,62,DBPedia_6905SBTI_1659
dbpedia_sbti_1302,DBPedia_1301,SBTI_587,Bellamy's Australia,Bank Australia,73,DBPedia_1301SBTI_587
dbpedia_sbti_8459,DBPedia_8458,SBTI_4624,Qualcomm,Salcomp,67,DBPedia_8458SBTI_4624
dbpedia_sbti_9954,DBPedia_9953,SBTI_835,Beach Energy,Bryt Energy,70,DBPedia_9953SBTI_835
dbpedia_sbti_10244,DBPedia_10243,SBTI_3274,ZGF Architects,LOM Architecture,67,DBPedia_10243SBTI_3274
dbpedia_sbti_6208,DBPedia_6207,SBTI_1591,Heracles General Cement,Ecosystem Energy Services,58,DBPedia_6207SBTI_1591
dbpedia_sbti_4442,DBPedia_4441,SBTI_2490,Howa,HOK,57,DBPedia_4441SBTI_2490
dbpedia_sbti_1507,DBPedia_1506,SBTI_6084,Ryland Homes,Yonderland,64,DBPedia_1506SBTI_6084
dbpedia_sbti_6902,DBPedia_6901,SBTI_283,American Bridge Company,American Express Company,68,DBPedia_6901SBTI_283
dbpedia_sbti_285,DBPedia_284,SBTI_3442,Mitutoyo,Matkahuolto,53,DBPedia_284SBTI_3442
dbpedia_sbti_10337,DBPedia_10336,SBTI_47,3i Infrastructure,Abertis Infraestructuras,73,DBPedia_10336SBTI_47
dbpedia_sbti_3770,DBPedia_3769,SBTI_213,Abrdn,Allbirds,62,DBPedia_3769SBTI_213
dbpedia_sbti_7962,DBPedia_7961,SBTI_3892,"Khoros, LLC",Norcros plc,67,DBPedia_7961SBTI_3892
dbpedia_sbti_3066,DBPedia_3065,SBTI_3321,Poly Inc.,"Lyft, Inc.",75,DBPedia_3065SBTI_3321
dbpedia_sbti_392,DBPedia_391,SBTI_5739,Pulpe de vie,Vacse AB (publ),56,DBPedia_391SBTI_5739
dbpedia_sbti_5141,DBPedia_5140,SBTI_5435,Sun West Mortgage,The Student Hotel,53,DBPedia_5140SBTI_5435
dbpedia_sbti_2412,DBPedia_2411,SBTI_6139,Day & Zimmermann,Zimmermann,83,DBPedia_2411SBTI_6139
dbpedia_sbti_4914,DBPedia_4913,SBTI_1271,Assiniboine Credit Union,Credit Agricole,56,DBPedia_4913SBTI_1271
dbpedia_sbti_3449,DBPedia_3448,SBTI_3230,Delrina,LINAK,67,DBPedia_3448SBTI_3230
dbpedia_sbti_8340,DBPedia_8339,SBTI_4745,Matsui Securities,Securitas AB,69,DBPedia_8339SBTI_4745
dbpedia_sbti_4705,DBPedia_4704,SBTI_1013,Clough Group,Chalhoub Group,77,DBPedia_4704SBTI_1013
dbpedia_sbti_5274,DBPedia_5273,SBTI_4875,Newmont,Siemon,62,DBPedia_5273SBTI_4875
dbpedia_sbti_5136,DBPedia_5135,SBTI_1135,TVM (insurance),CNP Assurances,59,DBPedia_5135SBTI_1135
dbpedia_sbti_3759,DBPedia_3758,SBTI_286,Ampal-American Israel Corporation,American Tower Corporation,75,DBPedia_3758SBTI_286
dbpedia_sbti_134,DBPedia_133,SBTI_4203,Peiker Acustic,Pfizer Inc.,58,DBPedia_133SBTI_4203
dbpedia_sbti_7754,DBPedia_7753,SBTI_71,Acerinox,"Acerinox,S.A.",80,DBPedia_7753SBTI_71
dbpedia_sbti_10320,DBPedia_10319,SBTI_5809,Tritax EuroBox,Vextrix,57,DBPedia_10319SBTI_5809
dbpedia_sbti_1842,DBPedia_1841,SBTI_4191,Erdemir,Permira,71,DBPedia_1841SBTI_4191
dbpedia_sbti_6990,DBPedia_6989,SBTI_1001,Ferring Pharmaceuticals,Centrient Pharmaceuticals,83,DBPedia_6989SBTI_1001
dbpedia_sbti_4787,DBPedia_4786,SBTI_93,Alembic Pharmaceuticals,Addeira Pharmaceuticals AB,78,DBPedia_4786SBTI_93
dbpedia_sbti_3398,DBPedia_3397,SBTI_1204,Consol Energy,Contact Energy,74,DBPedia_3397SBTI_1204
dbpedia_sbti_4096,DBPedia_4095,SBTI_945,Atlantic Airways,Cargojet Airways Ltd.,67,DBPedia_4095SBTI_945
dbpedia_sbti_1677,DBPedia_1676,SBTI_1278,Wind (Italy),Cristal Union,61,DBPedia_1676SBTI_1278
dbpedia_sbti_557,DBPedia_556,SBTI_3238,Weightmans,Linesight,53,DBPedia_556SBTI_3238
dbpedia_sbti_1983,DBPedia_1982,SBTI_4491,Estonian Air,Resolian,70,DBPedia_1982SBTI_4491
dbpedia_sbti_2756,DBPedia_2755,SBTI_1224,Jolidon,Corbion,57,DBPedia_2755SBTI_1224
dbpedia_sbti_6104,DBPedia_6103,SBTI_5794,Mission Essential,Veris Residential,65,DBPedia_6103SBTI_5794
dbpedia_sbti_10,DBPedia_9,SBTI_4569,Royal Greenland,Royal Ahrend,74,DBPedia_9SBTI_4569
dbpedia_sbti_6271,DBPedia_6270,SBTI_4980,SeAh Steel Holdings,Solera Holdings,71,DBPedia_6270SBTI_4980
dbpedia_sbti_9683,DBPedia_9682,SBTI_5659,Hastings Entertainment,Ubisoft Entertainment,74,DBPedia_9682SBTI_5659
dbpedia_sbti_5205,DBPedia_5204,SBTI_4684,Optimus Comunicações,SBA Communications Corporation,62,DBPedia_5204SBTI_4684
dbpedia_sbti_1717,DBPedia_1716,SBTI_5916,BMG Rights Management,Watertight Management Ltd,74,DBPedia_1716SBTI_5916
dbpedia_sbti_5527,DBPedia_5526,SBTI_2088,Cash Generator,General Motors,64,DBPedia_5526SBTI_2088
dbpedia_sbti_1227,DBPedia_1226,SBTI_4683,Hoar Construction,Savory Construction,83,DBPedia_1226SBTI_4683
dbpedia_sbti_1090,DBPedia_1089,SBTI_5365,Seyfarth Shaw,Thanet Earth,64,DBPedia_1089SBTI_5365
dbpedia_sbti_1793,DBPedia_1792,SBTI_2654,Norway Pelagic,Informa plc,64,DBPedia_1792SBTI_2654
dbpedia_sbti_10198,DBPedia_10197,SBTI_3234,"Lionel, LLC",Linde plc,74,DBPedia_10197SBTI_3234
dbpedia_sbti_4464,DBPedia_4463,SBTI_1117,Colt Car Company,Clif Bar & Company,81,DBPedia_4463SBTI_1117
dbpedia_sbti_10617,DBPedia_10616,SBTI_3140,Iliad Italia,Lactalis,60,DBPedia_10616SBTI_3140
dbpedia_sbti_1148,DBPedia_1147,SBTI_907,Canadian Natural Resources,Canadian Solar Inc.,64,DBPedia_1147SBTI_907
dbpedia_sbti_4411,DBPedia_4410,SBTI_1142,Compañía Minera Atacocha,Coca-Cola FEMSA,59,DBPedia_4410SBTI_1142
dbpedia_sbti_5473,DBPedia_5472,SBTI_643,Hublot,BelOrta,62,DBPedia_5472SBTI_643
dbpedia_sbti_5309,DBPedia_5308,SBTI_4011,Kofola,Olam,60,DBPedia_5308SBTI_4011
dbpedia_sbti_4979,DBPedia_4978,SBTI_1260,PTT Exploration and Production,"Cramer Production Company, Inc.",61,DBPedia_4978SBTI_1260
dbpedia_sbti_7212,DBPedia_7211,SBTI_2486,Phoenix Solar,Hoei-shokai,67,DBPedia_7211SBTI_2486
dbpedia_sbti_3002,DBPedia_3001,SBTI_1054,East African Breweries,Choice Properties REIT,55,DBPedia_3001SBTI_1054
dbpedia_sbti_8577,DBPedia_8576,SBTI_1385,Genesys (company),Deere & Company,71,DBPedia_8576SBTI_1385
dbpedia_sbti_8957,DBPedia_8956,SBTI_3456,Aruba Networks,Mayer-network,74,DBPedia_8956SBTI_3456
dbpedia_sbti_8955,DBPedia_8954,SBTI_1875,Watchfinder,Findel,59,DBPedia_8954SBTI_1875
dbpedia_sbti_1982,DBPedia_1981,SBTI_2353,Harmonic Inc.,Harch Inc.,76,DBPedia_1981SBTI_2353
dbpedia_sbti_8993,DBPedia_8992,SBTI_3896,Lattice Semiconductor,Nordic Semiconductor ASA,76,DBPedia_8992SBTI_3896
dbpedia_sbti_9570,DBPedia_9569,SBTI_5083,West End Street Railway,Stephen Webster Ltd,52,DBPedia_9569SBTI_5083
dbpedia_sbti_9545,DBPedia_9544,SBTI_4418,"Trinity Health (Minot, North Dakota)",Ramsay Health Care Limited,51,DBPedia_9544SBTI_4418
dbpedia_sbti_9435,DBPedia_9434,SBTI_5415,The Pokémon Company,The LYCRA Company,69,DBPedia_9434SBTI_5415
dbpedia_sbti_2193,DBPedia_2192,SBTI_2184,Ooma,Goodman CE,57,DBPedia_2192SBTI_2184
dbpedia_sbti_9283,DBPedia_9282,SBTI_1873,UltraStar Cinemas,Finastra,56,DBPedia_9282SBTI_1873
dbpedia_sbti_212,DBPedia_211,SBTI_2431,Biosensors International,Hermès International,79,DBPedia_211SBTI_2431
dbpedia_sbti_6620,DBPedia_6619,SBTI_1376,GSP Belgrade,De Beers Group,62,DBPedia_6619SBTI_1376
dbpedia_sbti_8663,DBPedia_8662,SBTI_1351,Frost & Sullivan,Danny Sullivan Group,65,DBPedia_8662SBTI_1351
dbpedia_sbti_6125,DBPedia_6124,SBTI_2456,Philip Morris Operations,Hilti Corporation,68,DBPedia_6124SBTI_2456
dbpedia_sbti_6836,DBPedia_6835,SBTI_738,Bunnpris,BNP Paribas,63,DBPedia_6835SBTI_738
dbpedia_sbti_3132,DBPedia_3131,SBTI_4999,Polysoude,South Pole,63,DBPedia_3131SBTI_4999
dbpedia_sbti_1934,DBPedia_1933,SBTI_1752,HiPay,Ethias,55,DBPedia_1933SBTI_1752
dbpedia_sbti_6376,DBPedia_6375,SBTI_669,Best Buy,"Best Buy Co., Inc.",70,DBPedia_6375SBTI_669
dbpedia_sbti_6756,DBPedia_6755,SBTI_5888,Banco Votorantim,Votorantim Cimentos,74,DBPedia_6755SBTI_5888
dbpedia_sbti_6501,DBPedia_6500,SBTI_3821,Rexam,NEXTEAM,67,DBPedia_6500SBTI_3821
dbpedia_sbti_1485,DBPedia_1484,SBTI_1537,Gibson Dunn,Duni Group,57,DBPedia_1484SBTI_1537
dbpedia_sbti_5869,DBPedia_5868,SBTI_78,Africa Re,ACRE,62,DBPedia_5868SBTI_78
dbpedia_sbti_1178,DBPedia_1177,SBTI_1184,Copel,Complyit,62,DBPedia_1177SBTI_1184
dbpedia_sbti_2556,DBPedia_2555,SBTI_529,Sterling Jewelers,Axel Springer SE,55,DBPedia_2555SBTI_529
dbpedia_sbti_7514,DBPedia_7513,SBTI_1511,Downer Rail,Downer EDI Limited,62,DBPedia_7513SBTI_1511
dbpedia_sbti_3797,DBPedia_3796,SBTI_1114,Lee & Man Paper,Clearwater Paper Corporation,59,DBPedia_3796SBTI_1114
dbpedia_sbti_701,DBPedia_700,SBTI_2478,Japan Display,HL Display AB,62,DBPedia_700SBTI_2478
dbpedia_sbti_3084,DBPedia_3083,SBTI_2244,Sonangol Group,Group One,70,DBPedia_3083SBTI_2244
dbpedia_sbti_6567,DBPedia_6566,SBTI_4844,Media Molecule,SHL Medical,56,DBPedia_6566SBTI_4844
dbpedia_sbti_10522,DBPedia_10521,SBTI_658,BWI GmbH,Bergzeit GmbH,67,DBPedia_10521SBTI_658
dbpedia_sbti_9307,DBPedia_9306,SBTI_2390,LifePoint Health,Healeys Printers Limited,60,DBPedia_9306SBTI_2390
dbpedia_sbti_4300,DBPedia_4299,SBTI_2780,YIT,ITV,67,DBPedia_4299SBTI_2780
dbpedia_sbti_10181,DBPedia_10180,SBTI_3549,Moody's Analytics,Micro Matic A/S,62,DBPedia_10180SBTI_3549
dbpedia_sbti_6922,DBPedia_6921,SBTI_2520,"China Hi-Tech Group Co., Ltd.","HOU-TECH CO., LTD",68,DBPedia_6921SBTI_2520
dbpedia_sbti_5746,DBPedia_5745,SBTI_988,Celanese,Celonis,67,DBPedia_5745SBTI_988
dbpedia_sbti_5601,DBPedia_5600,SBTI_5276,George Wimpey,Taylor Wimpey,69,DBPedia_5600SBTI_5276
dbpedia_sbti_3170,DBPedia_3169,SBTI_4840,Ingra (construction company),"SHINWA CONSTRUCTION CO., LTD",73,DBPedia_3169SBTI_4840
dbpedia_sbti_447,DBPedia_446,SBTI_182,Dai-ichi Life,AKT II Limited,59,DBPedia_446SBTI_182
dbpedia_sbti_8375,DBPedia_8374,SBTI_559,Bonheur (company),Bain & Company,74,DBPedia_8374SBTI_559
dbpedia_sbti_2761,DBPedia_2760,SBTI_206,Tango (telecom),Algar Telecom,77,DBPedia_2760SBTI_206
dbpedia_sbti_9205,DBPedia_9204,SBTI_91,American Science and Engineering,AD-II ENGINEERING INC.,68,DBPedia_9204SBTI_91
dbpedia_sbti_3115,DBPedia_3114,SBTI_1464,DigitalGlobe,DigitalBridge,72,DBPedia_3114SBTI_1464
