"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] IndustryComparator record1Value","[0] IndustryComparator record2Value","[0] IndustryComparator record1PreprocessedValue","[0] IndustryComparator record2PreprocessedValue","[0] IndustryComparator similarity","[0] IndustryComparator postproccesedSimilarity","[1] CompanyNameComparatorJaroWrinkler record1Value","[1] CompanyNameComparatorJaroWrinkler record2Value","[1] CompanyNameComparatorJaroWrinkler record1PreprocessedValue","[1] CompanyNameComparatorJaroWrinkler record2PreprocessedValue","[1] CompanyNameComparatorJaroWrinkler similarity","[1] CompanyNameComparatorJaroWrinkler postproccesedSimilarity","[2] CountryComparatorJaroWrinkler record1Value","[2] CountryComparatorJaroWrinkler record2Value","[2] CountryComparatorJaroWrinkler record1PreprocessedValue","[2] CountryComparatorJaroWrinkler record2PreprocessedValue","[2] CountryComparatorJaroWrinkler similarity","[2] CountryComparatorJaroWrinkler postproccesedSimilarity"
"LinearCombinationMatchingRule","SBTI_2648","Forbes_1625","0.6817784992784992",,,,,,,,"infarm","investec","infarm","investec","0.7638888888888888","0.7638888888888888","netherlands","united kingdom","netherlands","united kingdom","0.7352813852813853","0.7352813852813853"
"LinearCombinationMatchingRule","SBTI_6094","Forbes_1157","0.8877192982456139",,,,,,,,"yum china holdings,","yum china holdings","yum china holdings,","yum china holdings","0.9824561403508771","0.9824561403508771","china","china","china","china","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_789","Forbes_166","0.7088390313390314",,,,,,,,"brambles","broadcom","brambles","broadcom","0.7916666666666667","0.7916666666666667","australia","united states","australia","united states","0.7733618233618234","0.7733618233618234"
"LinearCombinationMatchingRule","SBTI_4834","Forbes_1265","0.7270588235294118",,,,,,,,"shinnihon-kinzoku","sharp","shinnihon-kinzoku","sharp","0.7529411764705882","0.7529411764705882","japan","japan","japan","japan","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_895","Forbes_473","0.6759259259259259",,,,,,,,"calyx","carrefour","calyx","carrefour","0.7703703703703704","0.7703703703703704","united states (united statesa)","france","united states (united statesa)","france","0.6833333333333333","0.6833333333333333"
"LinearCombinationMatchingRule","SBTI_5877","Forbes_1191","0.7129913187171251",,,,,,,,"volex","voestalpine","volex","voestalpine","0.8189393939393939","0.8189393939393939","united kingdom (united kingdom)","austria","united kingdom (united kingdom)","austria","0.6986687147977471","0.6986687147977471"
"LinearCombinationMatchingRule","SBTI_5787","Forbes_704","0.7320959595959596",,,,,,,,"ventient energy","veolia environnement","ventient energy","veolia environnement","0.8426767676767677","0.8426767676767677","luxembourg","france","luxembourg","france","0.711111111111111","0.711111111111111"
"LinearCombinationMatchingRule","SBTI_1861","Forbes_1980","0.7324999999999999",,,,,,,,"ferrovial","fertiglobe","ferrovial","fertiglobe","0.836111111111111","0.836111111111111","spain","united arab emirates","spain","united arab emirates","0.7361111111111112","0.7361111111111112"
"LinearCombinationMatchingRule","SBTI_5797","Forbes_1505","0.7080555555555555",,,,,,,,"verizon","verisign","verizon","verisign","0.7797619047619048","0.7797619047619048","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_1230","Forbes_1395","0.7239219576719575",,,,,,,,"corialis","coloplast","corialis","coloplast","0.8300925925925926","0.8300925925925926","belgium","denmark","belgium","denmark","0.7142857142857142","0.7142857142857142"
"LinearCombinationMatchingRule","SBTI_4651","Forbes_284","0.7774999999999999",,,,,,,,"sanofi","saint-gobain","sanofi","saint-gobain","0.825","0.825","france","france","france","france","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_4494","Forbes_1536","0.7866666666666666",,,,,,,,"resoneo","rexel","resoneo","rexel","0.838095238095238","0.838095238095238","france","france","france","france","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_4454","Forbes_646","0.676190476190476",,,,,,,,"reform","renault","reform","renault","0.7698412698412698","0.7698412698412698","denmark","france","denmark","france","0.6865079365079365","0.6865079365079365"
"LinearCombinationMatchingRule","SBTI_4036","Forbes_611","0.6522222222222223",,,,,,,,"onsemi","oneok","onsemi","oneok","0.7000000000000001","0.7000000000000001","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_3382","Forbes_565","0.7052331002331003",,,,,,,,"mambu","markel","mambu","markel","0.788888888888889","0.788888888888889","netherlands","united states","netherlands","united states","0.76505439005439","0.76505439005439"
"LinearCombinationMatchingRule","SBTI_3740","Forbes_587","0.8493333333333333",,,,,,,,"nan ya plastics","nan ya plastics","nan ya plastics","nan ya plastics","1.0","1.0","taiwan, province of china","taiwan","taiwan, province of china","taiwan","0.7466666666666667","0.7466666666666667"
"LinearCombinationMatchingRule","SBTI_4199","Forbes_21","0.6972222222222222",,,,,,,,"petmeds","petrochina","petmeds","petrochina","0.7880952380952382","0.7880952380952382","united states (united statesa)","china","united states (united statesa)","china","0.7277777777777779","0.7277777777777779"
"LinearCombinationMatchingRule","SBTI_4221","Forbes_1776","0.7553872053872053",,,,,,,,"pictet group","pik group","pictet group","pik group","0.8518518518518517","0.8518518518518517","switzerland","russia","switzerland","russia","0.7954545454545454","0.7954545454545454"
"LinearCombinationMatchingRule","SBTI_313","Forbes_905","0.5733333333333333",,,,,,,,"andritz","antarchile","andritz","antarchile","0.819047619047619","0.819047619047619","austria","chile","austria","chile","0.0","0.0"
"LinearCombinationMatchingRule","SBTI_923","Forbes_422","0.7194444444444444",,,,,,,,"capitaland","canon","capitaland","canon","0.8166666666666667","0.8166666666666667","singapore","japan","singapore","japan","0.7388888888888889","0.7388888888888889"
"LinearCombinationMatchingRule","SBTI_5404","Forbes_76","0.6371112559284602",,,,,,,,"the howard de walden estate","the home depot","the howard de walden estate","the home depot","0.7007375340708674","0.7007375340708674","united kingdom (united kingdom)","canada","united kingdom (united kingdom)","canada","0.7329749103942653","0.7329749103942653"
"LinearCombinationMatchingRule","SBTI_1189","Forbes_876","0.5465909090909091",,,,,,,,"conbuzz","commerzbank","conbuzz","commerzbank","0.7808441558441559","0.7808441558441559","south korea","germany","south korea","germany","0.0","0.0"
"LinearCombinationMatchingRule","SBTI_4612","Forbes_697","0.8999999999999999","1",,,,,,,"safran","safran","safran","safran","1.0","1.0","france","france","france","france","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_3672","Forbes_374","0.6636752136752138",,,,,,,,"movida","moderna","movida","moderna","0.746031746031746","0.746031746031746","brazil","united states","brazil","united states","0.7072649572649572","0.7072649572649572"
"LinearCombinationMatchingRule","SBTI_1958","Forbes_443","0.7365079365079364",,,,,,,,"forvia","fortum","forvia","fortum","0.8333333333333333","0.8333333333333333","france","finland","france","finland","0.7658730158730158","0.7658730158730158"
"LinearCombinationMatchingRule","SBTI_3379","Forbes_975","0.6842948717948717",,,,,,,,"malherbe","macy's","malherbe","macy's","0.7638888888888888","0.7638888888888888","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_2424","Forbes_453","0.6865079365079365",,,,,,,,"heppner","henkel","heppner","henkel","0.746031746031746","0.746031746031746","france","germany","france","germany","0.8214285714285714","0.8214285714285714"
"LinearCombinationMatchingRule","SBTI_2893","Forbes_947","0.8469696969696969",,,,,,,,"julius baer group ltd.","julius baer group","julius baer group ltd.","julius baer group","0.9242424242424242","0.9242424242424242","switzerland","switzerland","switzerland","switzerland","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_5323","Forbes_597","0.7174074074074074",,,,,,,,"telefónica","telstra","telefónica","telstra","0.8285714285714285","0.8285714285714285","spain","australia","spain","australia","0.6870370370370371","0.6870370370370371"
"LinearCombinationMatchingRule","SBTI_1230","Forbes_1166","0.7015422077922078",,,,,,,,"corialis","coupang","corialis","coupang","0.8005952380952381","0.8005952380952381","belgium","south korea","belgium","south korea","0.7056277056277056","0.7056277056277056"
"LinearCombinationMatchingRule","SBTI_499","Forbes_669","0.6954059829059829",,,,,,,,"autajon","autozone","autajon","autozone","0.7797619047619048","0.7797619047619048","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_5942","Forbes_1169","0.6890293965293965",,,,,,,,"wereldhave","welltower","wereldhave","welltower","0.7657407407407408","0.7657407407407408","netherlands","united states","netherlands","united states","0.76505439005439","0.76505439005439"
"LinearCombinationMatchingRule","SBTI_3184","Forbes_1147","0.7103571428571429",,,,,,,,"ledvance","leonardo","ledvance","leonardo","0.7916666666666667","0.7916666666666667","germany","italy","germany","italy","0.780952380952381","0.780952380952381"
"LinearCombinationMatchingRule","SBTI_452","Forbes_1364","0.7587013121287316",,,,,,,,"astrazeneca","assurant","astrazeneca","assurant","0.8465909090909092","0.8465909090909092","united kingdom (united kingdom)","united states","united kingdom (united kingdom)","united states","0.8304383788254757","0.8304383788254757"
"LinearCombinationMatchingRule","SBTI_4624","Forbes_284","0.6869444444444444",,,,,,,,"salcomp","saint-gobain","salcomp","saint-gobain","0.7797619047619048","0.7797619047619048","china","france","china","france","0.7055555555555555","0.7055555555555555"
"LinearCombinationMatchingRule","SBTI_4956","Forbes_1152","0.7444444444444442",,,,,,,,"socaps","sodexo","socaps","sodexo","0.7777777777777777","0.7777777777777777","france","france","france","france","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_643","Forbes_1741","0.678095238095238",,,,,,,,"belorta","beigene","belorta","beigene","0.7619047619047619","0.7619047619047619","belgium","china","belgium","china","0.7238095238095239","0.7238095238095239"
"LinearCombinationMatchingRule","SBTI_3673","Forbes_850","0.707905982905983",,,,,,,,"mowi","moody's","mowi","moody's","0.7976190476190477","0.7976190476190477","norway","united states","norway","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_1234","Forbes_114","0.7364580461354655",,,,,,,,"corsearch","coca-cola","corsearch","coca-cola","0.8148148148148149","0.8148148148148149","united kingdom (united kingdom)","united states","united kingdom (united kingdom)","united states","0.8304383788254757","0.8304383788254757"
"LinearCombinationMatchingRule","SBTI_4209","Forbes_425","0.6617399804496578",,,,,,,,"pharmanovia","philips","pharmanovia","philips","0.7445887445887446","0.7445887445887446","united kingdom (united kingdom)","netherlands","united kingdom (united kingdom)","netherlands","0.7026392961876833","0.7026392961876833"
"LinearCombinationMatchingRule","SBTI_2648","Forbes_505","0.6974553224553223",,,,,,,,"infarm","intuit","infarm","intuit","0.7777777777777777","0.7777777777777777","netherlands","united states","netherlands","united states","0.76505439005439","0.76505439005439"
"LinearCombinationMatchingRule","SBTI_5797","Forbes_1966","0.7102146464646465",,,,,,,,"verizon","veon","verizon","veon","0.7976190476190477","0.7976190476190477","united states (united statesa)","netherlands","united states (united statesa)","netherlands","0.7594065656565656","0.7594065656565656"
"LinearCombinationMatchingRule","SBTI_214","Forbes_1043","0.5466666666666666",,,,,,,,"allegro","alcon","allegro","alcon","0.780952380952381","0.780952380952381","poland","switzerland","poland","switzerland","0.0","0.0"
"LinearCombinationMatchingRule","SBTI_5332","Forbes_1883","0.6880056980056979",,,,,,,,"telstra","tenneco","telstra","tenneco","0.7619047619047619","0.7619047619047619","australia","united states","australia","united states","0.7733618233618234","0.7733618233618234"
"LinearCombinationMatchingRule","SBTI_5069","Forbes_1685","0.7178571428571427",,,,,,,,"statik","strabag","statik","strabag","0.8214285714285714","0.8214285714285714","belgium","austria","belgium","austria","0.7142857142857142","0.7142857142857142"
"LinearCombinationMatchingRule","SBTI_2917","Forbes_1170","0.49",,,,,,,,"kakao","kajima","kakao","kajima","0.7000000000000001","0.7000000000000001","south korea","japan","south korea","japan","0.0","0.0"
"LinearCombinationMatchingRule","SBTI_4619","Forbes_395","0.7190079365079365",,,,,,,,"saint-gobain","sampo","saint-gobain","sampo","0.8083333333333333","0.8083333333333333","france","finland","france","finland","0.7658730158730158","0.7658730158730158"
"LinearCombinationMatchingRule","SBTI_5527","Forbes_1085","0.7560185185185184",,,,,,,,"topenergy","tongwei","topenergy","tongwei","0.7943121693121693","0.7943121693121693","china","china","china","china","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_1227","Forbes_585","0.7068275515334339",,,,,,,,"cordm","colgate-palmolive","cordm","colgate-palmolive","0.7960784313725491","0.7960784313725491","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_1446","Forbes_1772","0.8999999999999999",,,,,,,,"dgb financial group","dgb financial group","dgb financial group","dgb financial group","1.0","1.0","south korea","south korea","south korea","south korea","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_2701","Forbes_1130","0.6692592592592592",,,,,,,,"interface","innolux","interface","innolux","0.7513227513227514","0.7513227513227514","united states (united statesa)","taiwan","united states (united statesa)","taiwan","0.7166666666666666","0.7166666666666666"
"LinearCombinationMatchingRule","SBTI_44","Forbes_67","0.8622222222222222","1",,,,,,,"abbvie","abbvie","abbvie","abbvie","1.0","1.0","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_1078","Forbes_84","0.7155448717948717",,,,,,,,"cikautxo","cigna","cikautxo","cigna","0.8291666666666666","0.8291666666666666","spain","united states","spain","united states","0.6756410256410257","0.6756410256410257"
"LinearCombinationMatchingRule","SBTI_3482","Forbes_1257","0.7077777777777778",,,,,,,,"media6","metro","media6","metro","0.788888888888889","0.788888888888889","france","canada","france","canada","0.7777777777777777","0.7777777777777777"
"LinearCombinationMatchingRule","SBTI_3648","Forbes_1912","0.6660876757650951",,,,,,,,"montagu","mongodb","montagu","mongodb","0.7142857142857143","0.7142857142857143","united kingdom (united kingdom)","united states","united kingdom (united kingdom)","united states","0.8304383788254757","0.8304383788254757"
"LinearCombinationMatchingRule","SBTI_1424","Forbes_1924","0.7265740740740739",,,,,,,,"desigual","dexus","desigual","dexus","0.8416666666666666","0.8416666666666666","spain","australia","spain","australia","0.6870370370370371","0.6870370370370371"
"LinearCombinationMatchingRule","SBTI_807","Forbes_1943","0.6660052910052909",,,,,,,,"brightwolves","bradespar","brightwolves","bradespar","0.7314814814814814","0.7314814814814814","belgium","brazil","belgium","brazil","0.7698412698412698","0.7698412698412698"
"LinearCombinationMatchingRule","SBTI_2640","Forbes_305","0.7181929181929182",,,,,,,,"indura","intercontinentalexchange","indura","intercontinentalexchange","0.8055555555555556","0.8055555555555556","denmark","united states","denmark","united states","0.7715201465201464","0.7715201465201464"
"LinearCombinationMatchingRule","SBTI_4034","Forbes_611","0.6967307692307693",,,,,,,,"onoderasign　co.,ltd.","oneok","onoderasign　co.,ltd.","oneok","0.7916666666666667","0.7916666666666667","japan","united states","japan","united states","0.7128205128205127","0.7128205128205127"
"LinearCombinationMatchingRule","SBTI_4451","Forbes_1700","0.741087675765095",,,,,,,,"redstor","resmed","redstor","resmed","0.8214285714285714","0.8214285714285714","united kingdom (united kingdom)","united states","united kingdom (united kingdom)","united states","0.8304383788254757","0.8304383788254757"
"LinearCombinationMatchingRule","SBTI_5311","Forbes_553","0.5716666666666667",,,,,,,,"teg co.,ltd.","te connectivity","teg co.,ltd.","te connectivity","0.8166666666666667","0.8166666666666667","japan","switzerland","japan","switzerland","0.0","0.0"
"LinearCombinationMatchingRule","SBTI_5345","Forbes_806","0.6911111111111112",,,,,,,,"tereos","telia","tereos","telia","0.788888888888889","0.788888888888889","france","sweden","france","sweden","0.6944444444444444","0.6944444444444444"
"LinearCombinationMatchingRule","SBTI_5232","Forbes_1767","0.7954871794871794",,,,,,,,"taiwan business bank, ltd.","taiwan business bank","taiwan business bank, ltd.","taiwan business bank","0.923076923076923","0.923076923076923","taiwan, province of china","taiwan","taiwan, province of china","taiwan","0.7466666666666667","0.7466666666666667"
"LinearCombinationMatchingRule","SBTI_3592","Forbes_439","0.6935185185185184",,,,,,,,"mirvac group","michelin group","mirvac group","michelin group","0.7976190476190476","0.7976190476190476","australia","france","australia","france","0.6759259259259259","0.6759259259259259"
"LinearCombinationMatchingRule","SBTI_880","Forbes_139","0.6919463869463869",,,,,,,,"cabify","caterpillar","cabify","caterpillar","0.7954545454545454","0.7954545454545454","spain","united states","spain","united states","0.6756410256410257","0.6756410256410257"
"LinearCombinationMatchingRule","SBTI_1164","Forbes_1273","0.6844444444444445",,,,,,,,"comcast","copart","comcast","copart","0.746031746031746","0.746031746031746","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_2690","Forbes_51","0.7021367521367522",,,,,,,,"inspur","intel","inspur","intel","0.788888888888889","0.788888888888889","china","united states","china","united states","0.7495726495726496","0.7495726495726496"
"LinearCombinationMatchingRule","SBTI_3402","Forbes_486","0.6811904761904761",,,,,,,,"marel","maybank","marel","maybank","0.780952380952381","0.780952380952381","iceland","malaysia","iceland","malaysia","0.6726190476190477","0.6726190476190477"
"LinearCombinationMatchingRule","SBTI_1164","Forbes_1035","0.7080555555555555",,,,,,,,"comcast","comerica","comcast","comerica","0.7797619047619048","0.7797619047619048","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_1592","Forbes_691","0.7245726495726496",,,,,,,,"ecotree","ecolab","ecotree","ecolab","0.8214285714285714","0.8214285714285714","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_3490","Forbes_34","0.731996766674186",,,,,,,,"meggitt plc","meta platforms","meggitt plc","meta platforms","0.8084415584415585","0.8084415584415585","united kingdom (united kingdom)","united states","united kingdom (united kingdom)","united states","0.8304383788254757","0.8304383788254757"
"LinearCombinationMatchingRule","SBTI_5753","Forbes_1382","0.674074074074074",,,,,,,,"vallourec","vakifbank","vallourec","vakifbank","0.7407407407407407","0.7407407407407407","france","turkey","france","turkey","0.7777777777777777","0.7777777777777777"
"LinearCombinationMatchingRule","SBTI_1418","Forbes_998","0.7266666666666667",,,,,,,,"dentons","dentsu","dentons","dentsu","0.8492063492063492","0.8492063492063492","united states (united statesa)","japan","united states (united statesa)","japan","0.6611111111111112","0.6611111111111112"
"LinearCombinationMatchingRule","SBTI_1347","Forbes_159","0.720970695970696",,,,,,,,"danfoss","danaher","danfoss","danaher","0.8095238095238095","0.8095238095238095","denmark","united states","denmark","united states","0.7715201465201464","0.7715201465201464"
"LinearCombinationMatchingRule","SBTI_1341","Forbes_159","0.6660876757650951",,,,,,,,"dalberg","danaher","dalberg","danaher","0.7142857142857143","0.7142857142857143","united kingdom (united kingdom)","united states","united kingdom (united kingdom)","united states","0.8304383788254757","0.8304383788254757"
"LinearCombinationMatchingRule","SBTI_3814","Forbes_1683","0.6742063492063491",,,,,,,,"nexans","next","nexans","next","0.75","0.75","france","united kingdom","france","united kingdom","0.746031746031746","0.746031746031746"
"LinearCombinationMatchingRule","SBTI_1184","Forbes_876","0.6962031024531025",,,,,,,,"complyit","commerzbank","complyit","commerzbank","0.7746212121212122","0.7746212121212122","sweden","germany","sweden","germany","0.7698412698412698","0.7698412698412698"
"LinearCombinationMatchingRule","SBTI_5695","Forbes_1457","0.7244086021505376",,,,,,,,"uniserve","unicharm","uniserve","unicharm","0.8333333333333333","0.8333333333333333","united kingdom (united kingdom)","japan","united kingdom (united kingdom)","japan","0.7053763440860215","0.7053763440860215"
"LinearCombinationMatchingRule","SBTI_1227","Forbes_920","0.7067857142857141",,,,,,,,"cordm","covestro","cordm","covestro","0.7749999999999999","0.7749999999999999","france","germany","france","germany","0.8214285714285714","0.8214285714285714"
"LinearCombinationMatchingRule","SBTI_3140","Forbes_633","0.7099893162393163",,,,,,,,"lactalis","labcorp","lactalis","labcorp","0.8005952380952381","0.8005952380952381","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_2522","Forbes_185","0.6813724761550849",,,,,,,,"housemesh","honeywell international","housemesh","honeywell international","0.7697262479871176","0.7697262479871176","japan","united states","japan","united states","0.7128205128205127","0.7128205128205127"
"LinearCombinationMatchingRule","SBTI_4630","Forbes_697","0.7749999999999999",,,,,,,,"salomon","safran","salomon","safran","0.8214285714285714","0.8214285714285714","france","france","france","france","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_4956","Forbes_387","0.6477777777777778",,,,,,,,"socaps","sompo","socaps","sompo","0.7000000000000001","0.7000000000000001","france","japan","france","japan","0.788888888888889","0.788888888888889"
"LinearCombinationMatchingRule","SBTI_1603","Forbes_119","0.647979797979798",,,,,,,,"edge","edf","edge","edf","0.7222222222222222","0.7222222222222222","netherlands","france","netherlands","france","0.7121212121212122","0.7121212121212122"
"LinearCombinationMatchingRule","SBTI_5279","Forbes_1978","0.7071775446775447",,,,,,,,"tazo","tapestry","tazo","tapestry","0.7916666666666667","0.7916666666666667","netherlands","united states","netherlands","united states","0.76505439005439","0.76505439005439"
"LinearCombinationMatchingRule","SBTI_3436","Forbes_313","0.6747222222222221",,,,,,,,"mastercard","marubeni","mastercard","marubeni","0.7749999999999999","0.7749999999999999","united states (united statesa)","japan","united states (united statesa)","japan","0.6611111111111112","0.6611111111111112"
"LinearCombinationMatchingRule","SBTI_1206","Forbes_1035","0.7079249916749917",,,,,,,,"continental","comerica","continental","comerica","0.8132575757575757","0.8132575757575757","germany","united states","germany","united states","0.6932234432234432","0.6932234432234432"
"LinearCombinationMatchingRule","SBTI_4975","Forbes_230","0.6967307692307693",,,,,,,,"sol-plus co.,ltd","southern company","sol-plus co.,ltd","southern company","0.7916666666666667","0.7916666666666667","japan","united states","japan","united states","0.7128205128205127","0.7128205128205127"
"LinearCombinationMatchingRule","SBTI_4986","Forbes_387","0.6711111111111111",,,,,,,,"somfy","sompo","somfy","sompo","0.7333333333333334","0.7333333333333334","france","japan","france","japan","0.788888888888889","0.788888888888889"
"LinearCombinationMatchingRule","SBTI_4619","Forbes_1817","0.7093783068783068",,,,,,,,"saint-gobain","sartorius","saint-gobain","sartorius","0.7787037037037037","0.7787037037037037","france","germany","france","germany","0.8214285714285714","0.8214285714285714"
"LinearCombinationMatchingRule","SBTI_1206","Forbes_1273","0.6954628704628705",,,,,,,,"continental","copart","continental","copart","0.7954545454545454","0.7954545454545454","germany","united states","germany","united states","0.6932234432234432","0.6932234432234432"
"LinearCombinationMatchingRule","SBTI_4619","Forbes_973","0.7075",,,,,,,,"saint-gobain","sasol","saint-gobain","sasol","0.8083333333333333","0.8083333333333333","france","south africa","france","south africa","0.7083333333333333","0.7083333333333333"
"LinearCombinationMatchingRule","SBTI_103","Forbes_1781","0.7025925925925927",,,,,,,,"adm","advantest","adm","advantest","0.8148148148148149","0.8148148148148149","united states (united statesa)","japan","united states (united statesa)","japan","0.6611111111111112","0.6611111111111112"
"LinearCombinationMatchingRule","SBTI_5323","Forbes_555","0.7294444444444445",,,,,,,,"telefónica","telus","telefónica","telus","0.8166666666666667","0.8166666666666667","spain","canada","spain","canada","0.788888888888889","0.788888888888889"
"LinearCombinationMatchingRule","SBTI_1230","Forbes_920","0.6970238095238095",,,,,,,,"corialis","covestro","corialis","covestro","0.7916666666666667","0.7916666666666667","belgium","germany","belgium","germany","0.7142857142857142","0.7142857142857142"
"LinearCombinationMatchingRule","SBTI_3795","Forbes_241","0.8622222222222222",,,,,,,,"netflix","netflix","netflix","netflix","1.0","1.0","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_4031","Forbes_611","0.7426388888888888",,,,,,,,"onetrust","oneok","onetrust","oneok","0.8291666666666666","0.8291666666666666","united states (united statesa)","united states","united states (united statesa)","united states","0.8111111111111112","0.8111111111111112"
"LinearCombinationMatchingRule","SBTI_4881","Forbes_735","0.7227693602693602",,,,,,,,"signify","singtel","signify","singtel","0.8154761904761905","0.8154761904761905","netherlands","singapore","netherlands","singapore","0.7596801346801347","0.7596801346801347"
"LinearCombinationMatchingRule","SBTI_5451","Forbes_526","0.6935994560994562",,,,,,,,"thinkstep-anz","thales","thinkstep-anz","thales","0.7873931623931625","0.7873931623931625","new zealand","france","new zealand","france","0.7121212121212122","0.7121212121212122"
"LinearCombinationMatchingRule","SBTI_800","Forbes_166","0.6838390313390312",,,,,,,,"brewhub","broadcom","brewhub","broadcom","0.7559523809523809","0.7559523809523809","australia","united states","australia","united states","0.7733618233618234","0.7733618233618234"
"LinearCombinationMatchingRule","SBTI_3432","Forbes_1787","0.6865170940170939",,,,,,,,"masisa","manpower","masisa","manpower","0.7638888888888888","0.7638888888888888","chile","united states","chile","united states","0.7589743589743589","0.7589743589743589"
"LinearCombinationMatchingRule","SBTI_2494","Forbes_322","0.7277272727272727",,,,,,,,"holaluz","holcim","holaluz","holcim","0.8214285714285714","0.8214285714285714","spain","switzerland","spain","switzerland","0.7636363636363637","0.7636363636363637"
"LinearCombinationMatchingRule","SBTI_246","Forbes_1942","0.7051282051282052",,,,,,,,"altavia","albemarle","altavia","albemarle","0.7936507936507937","0.7936507936507937","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_1227","Forbes_1166","0.6885858585858585",,,,,,,,"cordm","coupang","cordm","coupang","0.780952380952381","0.780952380952381","france","south korea","france","south korea","0.7095959595959596","0.7095959595959596"
"LinearCombinationMatchingRule","SBTI_932","Forbes_473","0.7638888888888888",,,,,,,,"capsum","carrefour","capsum","carrefour","0.8055555555555556","0.8055555555555556","france","france","france","france","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_2079","Forbes_1935","0.6904160654160654",,,,,,,,"geelongport","genmab","geelongport","genmab","0.7954545454545454","0.7954545454545454","australia","denmark","australia","denmark","0.6679894179894179","0.6679894179894179"
"LinearCombinationMatchingRule","SBTI_1204","Forbes_795","0.7081002331002332",,,,,,,,"contact energy","constellation energy","contact energy","constellation energy","0.7954212454212456","0.7954212454212456","new zealand","united states","new zealand","united states","0.7565268065268065","0.7565268065268065"
"LinearCombinationMatchingRule","SBTI_4651","Forbes_263","0.6981837606837606",,,,,,,,"sanofi","salesforce.com","sanofi","salesforce.com","0.7837301587301587","0.7837301587301587","france","united states","france","united states","0.7478632478632479","0.7478632478632479"
"LinearCombinationMatchingRule","SBTI_164","Forbes_122","0.7352146464646465",,,,,,,,"air","airbus","air","airbus","0.8333333333333334","0.8333333333333334","united states (united statesa)","netherlands","united states (united statesa)","netherlands","0.7594065656565656","0.7594065656565656"
"LinearCombinationMatchingRule","SBTI_241","Forbes_35","0.7191820276497696",,,,,,,,"alpkit","allianz","alpkit","allianz","0.8214285714285714","0.8214285714285714","united kingdom (united kingdom)","germany","united kingdom (united kingdom)","germany","0.7209101382488479","0.7209101382488479"
"LinearCombinationMatchingRule","SBTI_4735","Forbes_907","0.8999999999999999",,,,,,,,"seagate technology","seagate technology","seagate technology","seagate technology","1.0","1.0","ireland","ireland","ireland","ireland","1.0","1.0"
"LinearCombinationMatchingRule","SBTI_1381","Forbes_265","0.5466666666666666",,,,,,,,"deceunk","denso","deceunk","denso","0.780952380952381","0.780952380952381","belgium","japan","belgium","japan","0.0","0.0"
"LinearCombinationMatchingRule","SBTI_5181","Forbes_606","0.7043434343434343",,,,,,,,"sweco","swisscom","sweco","swisscom","0.7666666666666666","0.7666666666666666","sweden","switzerland","sweden","switzerland","0.8383838383838385","0.8383838383838385"
"LinearCombinationMatchingRule","SBTI_5577","Forbes_685","0.7529629629629628",,,,,,,,"transperfect","transneft","transperfect","transneft","0.8518518518518517","0.8518518518518517","united states (united statesa)","russia","united states (united statesa)","russia","0.7833333333333333","0.7833333333333333"
"LinearCombinationMatchingRule","SBTI_1418","Forbes_1924","0.7274074074074073",,,,,,,,"dentons","dexus","dentons","dexus","0.838095238095238","0.838095238095238","united states (united statesa)","australia","united states (united statesa)","australia","0.7037037037037037","0.7037037037037037"
